cp_id,cp_state,district_id,address_en,address2_en,address_tc,address2_tc,address_sc,address2_sc,lat,lgt,waste_type,legend,accessibilty_notes,contact_en,contact_tc,contact_sc,openhour_en,openhour_tc,openhour_sc,GeometryLongitude,GeometryLatitude
14925,Accepted,Southern,"Wah King House, Wah Fu 2 Estate",,華富二邨 華景樓,,华富二邨 华景楼,,22.253150,114.136966,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.13696600000003,22.253150000000062
14926,Accepted,Southern,"Wah Cheong House, Wah Fu 2 Estate",,華富二邨 華昌樓,,华富二邨 华昌楼,,22.251417,114.137144,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.13714400000003,22.25141700000006
14927,Accepted,Southern,"Wah Sang House, Wah Fu 2 Estate",,華富二邨 華生樓,,华富二邨 华生楼,,22.252560,114.136345,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.136345,22.252560000000074
14928,Accepted,Southern,"Wah Tai House, Wah Fu (ii) Estate",,華富二邨 華泰樓,,华富二邨 华泰楼,,22.251859,114.136665,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.13666500000011,22.251859000000024
14929,Accepted,Southern,"Wai Chui House, Wah Fu (ii) Estate",,華富二邨 華翠樓,,华富二邨 华翠楼,,22.253845,114.136212,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.13621200000011,22.25384500000007
14930,Accepted,Eastern,"Wan Poon House, Chai Wan Estate",,柴灣邨 灣畔樓,,柴湾邨 湾畔楼,,22.264130,114.242070,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.24207000000001,22.264130000000023
14931,Accepted,Eastern,"Wan Ying House, Chai Wan Estate",,柴灣邨 灣映樓,,柴湾邨 湾映楼,,22.264610,114.242730,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.24273000000005,22.26461000000006
14932,Accepted,Eastern,"Hong Shui House, Hong Tung Estate",,康東邨 康瑞樓,,康东邨 康瑞楼,,22.284529,114.222514,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.22251400000005,22.284529000000077
14933,Accepted,Eastern,"Wah Yan House, Wah Ha Estate",,華廈邨 華欣樓,,华厦邨 华欣楼,,22.264774,114.236420,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.23642000000007,22.264774000000045
14934,Accepted,Islands,"Mun Wo House, Mun Tung Estate",,滿東邨 滿和樓,,满东邨 满和楼,,22.277800,113.932970,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,113.93297000000007,22.27780000000007
14935,Accepted,Islands,"Mun Shun House, Mun Tung Estate",,滿東邨 滿順樓,,满东邨 满顺楼,,22.276880,113.932960,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,113.9329600000001,22.276880000000062
14936,Accepted,Islands,"Mun Hong House, Mun Tung Estate",,滿東邨 滿康樓,,满东邨 满康楼,,22.276230,113.932840,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,113.93284000000006,22.276230000000055
14937,Accepted,Islands,"Mun Tai House, Mun Tung Estate",,滿東邨 滿泰樓,,满东邨 满泰楼,,22.276440,113.931800,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,113.93180000000007,22.276440000000036
14938,Accepted,Kwai_Tsing,"Hang Lai House, Cheung Hang Estate",,長亨邨 亨麗樓,,长亨邨 亨丽楼,,22.354154,114.098547,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.09854700000005,22.35415400000005
14939,Accepted,Kwai_Tsing,"Hang Yip House, Cheung Hang Estate",,長亨邨 亨業樓,,长亨邨 亨业楼,,22.355982,114.098504,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.09850400000005,22.35598200000004
14940,Accepted,Kwai_Tsing,"Hang Yee House, Cheung Hang Estate",,長亨邨 亨怡樓,,长亨邨 亨怡楼,,22.357446,114.098828,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.09882800000003,22.35744600000004
14941,Accepted,Kwai_Tsing,"Hang Chun House, Cheung Hang Estate",,長亨邨 亨俊樓,,长亨邨 亨俊楼,,22.357757,114.098151,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.09815100000003,22.35775700000005
14942,Accepted,Kwai_Tsing,"Hang Chui House, Cheung Hang Estate",,長亨邨 亨翠樓,,长亨邨 亨翠楼,,22.353242,114.098122,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.0981220000001,22.353242000000023
14943,Accepted,Kwai_Tsing,"Hang Chi House, Cheung Hang Estate",,長亨邨 亨緻樓,,长亨邨 亨致楼,,22.356612,114.098828,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.09882800000003,22.35661200000004
14944,Accepted,Islands,"Ying Chui House, Ying Tung Estate",,迎東邨 迎趣樓,,迎东邨 迎趣楼,,22.296810,113.953951,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,113.95395100000007,22.29681000000005
14945,Accepted,Islands,"Ying Yuet House, Ying Tung Estate",,迎東邨 迎悅樓,,迎东邨 迎悦楼,,22.296162,113.953981,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,113.95398100000011,22.296162000000038
14946,Accepted,Islands,"Ying Hei House, Ying Tung Estate",,迎東邨 迎喜樓,,迎东邨 迎喜楼,,22.295793,113.953347,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,113.95334700000001,22.29579300000006
14947,Accepted,Islands,"Ying Fook House, Ying Tung Estate",,迎東邨 迎福樓,,迎东邨 迎福楼,,22.296383,113.953268,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,113.9532680000001,22.29638300000005
14948,Accepted,Islands,"Tung Po House, Fu Tung Estate",,富東邨 東埔樓,,富东邨 东埔楼,,22.287319,113.941888,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,113.94188800000006,22.287319000000025
14949,Accepted,Islands,"Tung Shing House, Fu Tung Estate",,富東邨 東盛樓,,富东邨 东盛楼,,22.286859,113.941521,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,113.94152100000008,22.28685900000005
14950,Accepted,Islands,"Tung Ma House, Fu Tung Estate",,富東邨 東馬樓,,富东邨 东马楼,,22.287833,113.941985,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,113.94198500000005,22.287833000000035
14951,Accepted,Islands,"Hong Yat House, Yat Tung 1 Estate",,逸東一邨 康逸樓,,逸东一邨 康逸楼,,22.280676,113.937904,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,113.93790400000012,22.280676000000028
14952,Accepted,Islands,"Yung Yat House, Yat Tung 1 Estate",,逸東一邨 雍逸樓,,逸东一邨 雍逸楼,,22.279932,113.937276,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,113.93727600000011,22.27993200000003
14953,Accepted,Islands,"Sin Yat House, Yat Tung 1 Estate",,逸東一邨 善逸樓,,逸东一邨 善逸楼,,22.281126,113.936420,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,113.93642000000011,22.28112600000003
14954,Accepted,Islands,"Chau Yat House, Yat Tung 1 Estate",,逸東一邨 舟逸樓,,逸东一邨 舟逸楼,,22.279849,113.935473,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,113.93547300000012,22.27984900000007
14955,Accepted,Islands,"Luk Yat House, Yat Tung 1 Estate",,逸東一邨 祿逸樓,,逸东一邨 禄逸楼,,22.280117,113.934628,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,113.93462800000009,22.280117000000075
14956,Accepted,Eastern,"Tsui Luk House, Tsui Lok Estate",,翠樂邨 翠祿樓,,翠乐邨 翠禄楼,,22.267475,114.240406,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.24040600000001,22.267475000000047
14957,Accepted,Kwun_Tong,"Sau Chi House, Sau Mau Ping Estate",,秀茂坪邨 秀緻樓,,秀茂坪邨 秀致楼,,22.317610,114.234501,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.23450100000002,22.31761000000006
14958,Accepted,Kwun_Tong,"Sau Wai House, Sau Mau Ping Estate",,秀茂坪邨 秀慧樓,,秀茂坪邨 秀慧楼,,22.318715,114.233323,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.23332300000004,22.318715000000054
14959,Accepted,Kwun_Tong,"Sau Yin House, Sau Mau Ping Estate",,秀茂坪邨 秀賢樓,,秀茂坪邨 秀贤楼,,22.318661,114.234119,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.23411900000008,22.318661000000077
14960,Accepted,Kwun_Tong,"Sau Fai House, Sau Mau Ping Estate",,秀茂坪邨 秀暉樓,,秀茂坪邨 秀晖楼,,22.317598,114.235210,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.23521000000005,22.317598000000032
14961,Accepted,Kwun_Tong,"Sau Ming House, Sau Mau Ping Estate",,秀茂坪邨 秀明樓,,秀茂坪邨 秀明楼,,22.315682,114.233465,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.23346500000002,22.315682000000038
14962,Accepted,Kwun_Tong,"Sau Fu House, Sau Mau Ping Estate",,秀茂坪邨 秀富樓,,秀茂坪邨 秀富楼,,22.316752,114.232329,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.23232900000005,22.316752000000065
14963,Accepted,Kwun_Tong,"Sau Wo House, Sau Mau Ping Estate",,秀茂坪邨 秀和樓,,秀茂坪邨 秀和楼,,22.317575,114.232623,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.2326230000001,22.317575000000033
14964,Accepted,Kwun_Tong,"Sau Yat House, Sau Mau Ping Estate",,秀茂坪邨 秀逸樓,,秀茂坪邨 秀逸楼,,22.318009,114.232514,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.23251400000004,22.318009000000075
14965,Accepted,Kwun_Tong,"Sau Hong House, Sau Mau Ping Estate",,秀茂坪邨 秀康樓,,秀茂坪邨 秀康楼,,22.321758,114.231019,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.23101900000006,22.321758000000045
14966,Accepted,Kwun_Tong,"Sau Nga House, Sau Mau Ping Estate",,秀茂坪邨 秀雅樓,,秀茂坪邨 秀雅楼,,22.322967,114.229910,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.22991000000002,22.322967000000062
14967,Accepted,Kwun_Tong,"Sau King House, Sau Mau Ping Estate",,秀茂坪邨 秀景樓,,秀茂坪邨 秀景楼,,22.317709,114.233895,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.23389500000008,22.317709000000036
14968,Accepted,Kwun_Tong,"Tsui Ying House, Tsui Ping South Estate",,翠屏南邨 翠櫻樓,,翠屏南邨 翠樱楼,,22.312634,114.230183,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.23018300000001,22.31263400000006
14969,Accepted,Kwun_Tong,"Tsui Hon House, Tsui Ping South Estate",,翠屏南邨 翠杭樓,,翠屏南邨 翠杭楼,,22.312121,114.231744,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.23174400000005,22.312121000000047
14970,Accepted,Kwun_Tong,"Tsui Wing House, Tsui Ping South Estate",,翠屏南邨 翠榮樓,,翠屏南邨 翠荣楼,,22.312325,114.233088,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.23308800000007,22.312325000000044
14971,Accepted,Kwun_Tong,"Tsui Tung House, Tsui Ping South Estate",,翠屏南邨 翠桐樓,,翠屏南邨 翠桐楼,,22.312543,114.233792,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.23379200000011,22.312543000000062
14972,Accepted,Eastern,"Oi Yat House, Oi Tung Estate",,愛東邨 愛逸樓,,爱东邨 爱逸楼,,22.280135,114.227793,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.22779300000002,22.28013500000003
14973,Accepted,Eastern,"Oi Chak House, Oi Tung Estate",,愛東邨 愛澤樓,,爱东邨 爱泽楼,,22.281502,114.227666,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.22766600000011,22.281502000000046
14974,Accepted,Eastern,"Oi Yuk House, Oi Tung Estate",,愛東邨 愛旭樓,,爱东邨 爱旭楼,,22.281525,114.227085,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.2270850000001,22.281525000000045
14975,Accepted,Eastern,"Oi Po House, Oi Tung Estate",,愛東邨 愛寶樓,,爱东邨 爱宝楼,,22.282259,114.225392,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.22539200000006,22.282259000000067
14976,Accepted,Eastern,"Oi Ping House, Oi Tung Estate",,愛東邨 愛平樓,,爱东邨 爱平楼,,22.281983,114.227657,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.22765700000002,22.281983000000025
